Tweet;Created at;User;ID;Reply to;Text;Hashtags;Cyberbullying;Strength;Hate Speech;Topic
7095;12.11.18 11:05;AdamPatelLive;1,06E+18;NA;"A bit of AP Real Magic about bullying for Anti Bullying Week=& gt;";APRealMagic, bullying, AntiBullyingWeek;0;0;0;0
6348;12.11.18 18:26;RodriquezKhaliq;1,06E+18;NA;The fact that can d' HATE blacks d' and believe that Black Lives Matter is appalling.;BlackLivesMatter;0;0;0;0
8570;11.11.18 00:51;Q_Hefner_;1,06E+18;NA;ohhhh, but I Cant Breathe or Black Lives Matter can get you fined? p. p. true.;BlackLivesMatter;0;0;0;0
5853;12.11.18 22:29;caitlinrain;1,06E+18;NA;The Black Lives Matter movement gave us space to talk about racism in a new way. Academia has mostly not had that co;BlackLivesMatter;0;0;0;0
4718;13.11.18 13:31;lilfitzz100;1,06E+18;NA;uic Dark Ages Page Liked 7 hrs Kings On Horseback-King Of Abyssinia Source: Suntory Museum of Art, Tokyo Japan 1;NA;0;0;0;0
8033;11.11.18 16:26;yngblack_frugal;1,06E+18;NA;If you think this is funny, then you have no conception of the realithank you of Black people and Black lives. Black Lives Matte;NA;0;0;0;0
8959;10.11.18 17:14;reach147;1,06E+18;NA;refugees Mass Migration: Majorithank you of Germans Feel Like Stranger in Own Country via;rapefugees;1;3;0;ECO
6282;12.11.18 19:00;melanin_riich;1,06E+18;NA;That melanin reign just wo n't let up! Black Lives Matter AA;melanin, BlackLivesMatter, AA;0;0;0;0
7709;11.11.18 22:06;ZweifachSanford;1,06E+18;FLOTUS;Its amazing how you can stand there amidst all that the vile behavior your husband has ex;NA;1;1;0;POL CHA
8207;11.11.18 11:42;m_harris2010;1,06E+18;NA;If were really managed to shock his jihad family, our job is done. We will not cower. vote1ala stop Islam;voteala, stopIslam;1;3;1;REL
6697;12.11.18 15:39;bridoc;1,06E+18;NA;Gun ownership is the ultimate white privilege. Black people just ca n't have guns, even if they are legal, even if t;NA;0;0;0;0
7721;11.11.18 22:00;MJASpeakers;1,06E+18;NA;Harnessing Energy, Part I: Everything Exists Inside of You with. via.;NA;0;0;0;0
6508;12.11.18 17:12;lindapotyrala13;1,06E+18;JuliaDavisNews;Really? REALLY? SUCH a freaking hypocrite! Worst President Ever Unfit For Office;WorstPresidentEver, UnfitForOffice;1;2;0;POL CHA
8997;10.11.18 16:38;courtneyjahenry;1,06E+18;NA;That means that the rich and powerful should face more than just handwriting. That means when police abuse their power,;NA;0;0;0;0
5690;13.11.18 00:11;AmericaIsBusted;1,06E+18;NA;We are not even safe as uniformed securithank you. This America Black Lives Matter;ThisIsAmerica, BlackLivesMatter;0;0;0;0
5751;12.11.18 23:32;AntonSchulzki;1,06E+18;NA;Why?? Why??? Why???? Stop the insanithank you! Black Lives Matter Stop Policefromshooting Officer shoots, kills armed secure;BlackLivesMatter, StopPolicefromshooting;0;0;0;0
4750;13.11.18 13:12;AboutPediatrics;1,06E+18;NA;Do you talk to your kids about bullying? Do you ask if they are bullying other kids? stopbullying;kids, bullying, stopbullying;0;0;0;0
6575;12.11.18 16:46;KoreanFanDeath;1,06E+18;NA;Hello, intersection of terrible american plagues Black Lives Matter Gun Control Now;BlackLivesMatter, GunControlNow;0;0;0;0
5887;12.11.18 22:06;HighlinePatriot;1,06E+18;NA;The PIG who MURDERED this hero belongs in PRISON. But we know that ai n't gon na happen. Thugs With Badges;ThugsWithBadges;1;4;0;CHA
4584;13.11.18 14:50;VickiRock11;1,06E+18;NA;Commonwealth Court to determine if PA schools are liable for bullying if failing to intercede when students are harassed by peer;bullying;0;0;0;0
7762;11.11.18 21:16;spectre680;1,06E+18;NA;Just 3% of Black Lives Matter as long as they can be used politically. Forget about the other 97% killed by rival;NA;0;0;0;0
4928;13.11.18 10:35;LoveNorthum;1,06E+18;NA;Well well well. Just received a very interesting email replying to direct questions I had asked. Funny how when y;NA;0;0;0;0
6488;12.11.18 17:25;radfemfatale;1,06E+18;NA;First Edward Crawford. Then deane Joshua. Then Darren Seals. And now dance Jones.Well known members of the fergus;NA;0;0;0;0
4996;13.11.18 09:24;th1an1;1,06E+18;NA;The second Peoples Monday left Grand Central nec, a group of need started following them. shuker Ali Said Black Lives Matter S;PeoplesMonday, ShukriAliSaid, BlackLivesMatter;0;0;0;0
8873;10.11.18 18:47;FlyerMel;1,06E+18;NA;I can not wait until we replace bully pots. Its the only thing that gives me hope 800days at the most.;bully, days;0;0;0;0
5555;13.11.18 01:35;abelmartin;1,06E+18;NA;Hey where are you on this!? Valid food card. He was a` good guy with a gun d' stopping a` bad guy with a gun d';NA;0;0;0;0
4511;13.11.18 15:20;brokenwing2005;1,06E+18;NA;"This is absolutely horrific. Black securithank you guard subdued an armed gunman& amp; was murdered by POLICE. resist";resist;0;0;0;0
8930;10.11.18 17:46;steingal2;1,06E+18;NA;2015. Creating a crisis, for pay. Black Lives Matter Activist: Movement Has Been Successful So Far In Creating A Cr;BlackLivesMatter;0;0;0;0
4695;13.11.18 13:51;lightskintess77;1,06E+18;NA;Please read!! Continue to share our story. Blacklivesmatter westdeptfordhighschool mysonslifematters naacp racism;Blacklivesmatter, westdeptfordhighschool, mysonslifematters, naacp, racism;0;0;0;0
7859;11.11.18 19:33;sarabampton;1,06E+18;NA;I think is taking after his father bully petulantchild whatatwat;bully, petulantchild, whatatwat;1;3;0;CHA
7126;12.11.18 10:34;SophiaMcGrane;1,06E+18;NA;Is Justin Milne related to Donald Trump? misogynist 4 Corners bully;misogynist, Corners, bully;0;0;0;0
6708;12.11.18 15:34;siegelha1;1,06E+18;NA;This is horrific. When Black citizens are viewed as a threat, the right to bear arms will never hold weight. If e;NA;0;0;0;0
7267;12.11.18 08:25;specialpeopleuk;1,06E+18;NA;Check out Patrick Steele- badgers give us a Break!' Anti Bullyingweek Charithank you video ready for;AntiBullyingweek, Charity;0;0;0;0
8837;10.11.18 19:27;zacbassham;1,06E+18;shaunking;They are only making it worse for them. We are coming p. Black Lives Matter;BlackLivesMatter;0;0;0;0
5153;13.11.18 07:01;sanjidaruhani;1,06E+18;NA;Every individual is unique in his/ her wisdom, no one is perfect. No one deserves to be bullied bullying is a di;Bullying;0;0;0;0
7019;12.11.18 11:58;ImperoSoftware;1,06E+18;NA;It is Anti Bullying Week What do you know about bullying? Take our quiz to understand the true impact of bullying ac;AntiBullyingWeek, bullying;0;0;0;0
4281;13.11.18 16:46;TMPChuck;1,06E+18;NA;Anyone who wonders why people say Black Lives Matter should watch the dismissiveness in. defense of;BlackLivesMatter;0;0;0;0
8650;10.11.18 23:07;JJHobbs12;1,06E+18;NA;Trump is both a racist and a bully. Fixed it for ya Trump racist Impeach Trump Liar Chief;Trump, racist, ImpeachTrump, LiarInChief;1;3;0;POL CHA
5076;13.11.18 08:11;cgp123456;1,06E+18;NA;The people of Poland show us how its done! Ban Islam Free countries standing tall and proud in Europe. Be afraid;BanIslam, Europe;1;3;1;REL
5624;13.11.18 00:52;Dontshutusupp;1,06E+18;NA;Wake up Europe! Stop Islam;StopIslam;1;3;1;REL
6038;12.11.18 20:58;adamkstout;1,06E+18;NA;Were not doing neareally enough. BLM Black Lives Matter;BLM, BlackLivesMatter;0;0;0;0
4715;13.11.18 13:35;robyn_0_05;1,06E+18;NA;People are quick to scream fakenews, the realithank you is biased media. Just take for example the events that occurred;fakenews;0;0;0;0
5636;13.11.18 00:41;lizybeer;1,06E+18;NA;Black while working. Black Lives Matter;BlackLivesMatter;0;0;0;0
4171;13.11.18 17:29;drcrandal;1,06E+18;NA;We are excited to introduce you to Kite Insights, our all-new blow! For our first post on bullying, we connected with;bullying;0;0;0;0
8320;11.11.18 08:15;afr0rican;1,06E+18;NA;History Heroes: Public sculpture of West African Warrior Queen Amina in Nigeria African History Black History;AfricanHistory, BlackHistory;0;0;0;0
8551;11.11.18 01:23;ILoveMyWife0007;1,06E+18;NA;Say a prayer for Kenneth Chamberlain Sr his son Kenneth Chamberlain Jr is still fighting for justice for his father.;KennethChamberlainSr, KennethChamberlainJr;0;0;0;0
5371;13.11.18 03:40;HtownHeinlein;1,06E+18;NA;Dude. wwf?!? So tired of this p. BLM Black Lives Matter;BLM, BlackLivesMatter;0;0;0;0
8880;10.11.18 18:39;cgp123456;1,06E+18;NA;Start with supporting a Ban Islam around the modern world, And give the followers of Islam a one way flight to a Is;BanIslam;1;4;1;REL
5505;13.11.18 02:03;DeeDee_Reading;1,06E+18;psychdr100;In the meantime, jewel Roberson shot dead while protecting others p. he was killed by the police because;JemelRoberson;0;0;0;0
7179;12.11.18 09:48;losethestigma00;1,06E+18;NA;"Anti-Bullying Week, a lesson for the youngest& amp; the oldest. Make a difference bullying antibullying mental-health";bullying, antibullying, mentalhealth;0;0;0;0
8710;10.11.18 21:53;neoozwrangler;1,06E+18;ngkaraci;This does n't ring true to me Extreme work pressure never because me to bully someone. Bullying is a part;NA;0;0;0;0
6951;12.11.18 12:44;AvoBrazOrunMa4;1,06E+18;NA;the fact that Im hearing about dance Jones on twitter is disgusting. this story should be everywhere SAY HIS NAME. ano;NA;0;0;0;0
8812;10.11.18 20:02;HarassNoMore;1,06E+18;NA;"Bullying& amp; cyberbullying adults agent constructive role models for children. If anything, their negative behave";Bullying, cyberbullying;0;0;0;0
4158;13.11.18 17:34;EllenBarkin;1,06E+18;EllenBarkin;Now get to work on, no, not every emotion, how bout you begin with the. Let this elder teach you, we all know th;NA;0;0;0;0
6721;12.11.18 15:23;JamesyC;1,06E+18;NA;Here we choose RESPECT! Odd Socks Odd Socks Day Anti Bullying Week Bullying Cyberbullying Choose Res;RESPECT, OddSocks, OddSocksDay, AntiBullyingWeek, Bullying, Cyberbullying;0;0;0;0
6948;12.11.18 12:47;Championeduc;1,06E+18;NA;What approaches are effective for tackling bullying in schools? On Anti Bullying Week2018 we eve published a review of int;AntiBullyingWeek;0;0;0;0
6344;12.11.18 18:29;Digital26129311;1,06E+18;NA;He admits that he is bullying people check this out he is not ashamed at all-in fact he is proud of it so multiplying;bullying, SEO;0;0;0;0
6799;12.11.18 14:22;OrchCanada;1,06E+18;NA;my Name is Amanda Todd' written by who won a Juno Award!~ amanda message of hope, em;AmandaTodd, JunoAward;0;0;0;0
8495;11.11.18 02:21;obalafakuma;1,06E+18;NA;Yo mama said, inc will soon be sending out candidate invitations! BLM Black Lives Matter Blue Lives Matter psychology;DNC, BLM, BlackLivesMatter, BlueLivesMatter, psychology;0;0;0;0
5206;13.11.18 06:00;CupidName;1,06E+18;NA;"domain name for sale at& lt;& lt;& lt;& lt; Make an offer today! dog";dog;0;0;0;0
8538;11.11.18 01:39;BooksTodays;1,06E+18;NA;Like a super rare aligning of the stars dog dogsofinstagram dogs puppy love;dog, dogsofinstagram, dogs, puppy, love;0;0;0;0
5573;13.11.18 01:19;hanjangho76;1,06E+18;NA;The real story of America has always been that White Lives Matter. Lets not be deceived. Not All Lives Matter. welch;WhiteLivesMatter, AllLivesMatter;0;0;0;0
5082;13.11.18 08:08;DJ2MUCH;1,06E+18;NA;report Seriously wwf?! THIS IS WHY TOOK A KNEE!! THIS IS WHY KNEELS p. THIS;Repost;0;0;0;0
5914;12.11.18 21:50;sazziestearns;1,06E+18;NA;Everything about this hurts jewel Roberson Black Lives Matter;JemelRoberson, BlackLivesMatter;0;0;0;0
5306;13.11.18 04:41;Emilie_ing;1,06E+18;NA;Unforgivable. Insane. This must stop. Black Lives Matter Gun Control Now;BlackLivesMatter, GunControlNow;0;0;0;0
7167;12.11.18 10:01;Si_Case;1,06E+18;NA;We are all enormously proud of the work we eve done with wildscape and hope it helps them to make a difference by help;NA;0;0;0;0
8185;11.11.18 12:30;larsapher;1,06E+18;NA;Bringing my mental health speaking engagement seminar to Ohio and West Virginia. Bullying, Suicide, Drug addiction, all;NA;0;0;0;0
7645;11.11.18 23:40;courtneyjahenry;1,06E+18;NA;Yup. I ca n't stand this shit. The left screams and yells Black Lives Matter and the minute a black man or woman disagree;BlackLivesMatter;1;2;0;POL
7564;12.11.18 01:21;hanjangho76;1,06E+18;NA;The real story of America has always been that White Lives Matter. Lets not be deceived. The truth is rising.;WhiteLivesMatter;0;0;0;0
5909;12.11.18 21:56;CynthiaAdvocate;1,06E+18;NA;"Pls sign& amp; 16 yr old Rosie is petition. Lack of funding impacts on children is mental health talk Keep talking real";TalkMH, KeepTalkingMH;0;0;0;0
8667;10.11.18 22:44;InfoWantedOrg;1,06E+18;NA;There are 20 days left in our crowdfunding countdown! Check out the page and hear about the project from Last Seen;NA;0;0;0;0
4885;13.11.18 11:34;knowingispowr;1,06E+18;NA;Will you address the pattern of Far Left violence, brutalithank you and even murders that we have witnessed since;NA;0;0;0;0
6029;12.11.18 21:01;TheJeffuknow;1,06E+18;NA;jewel Roberson was an upstanding guy shows also a musician, playing keyboard and drums at several Chicago-area ch;NA;0;0;0;0
6230;12.11.18 19:20;BakingBuck;1,06E+18;NA;reporting This America dramas unithank you blacklivesmatter justice lockherup impeachment;ThisIsAmerica, obamas, unity, blacklivesmatter, justice, lockherup, impeachment;0;0;0;0
8941;10.11.18 17:35;detoff;1,06E+18;NBCNews;"Trump can not continue to bully his way through office; he either learns to behave himself propereally, or";Trump, bully, office;1;4;0;POL
8552;11.11.18 01:20;BahaaSunallah;1,06E+18;NA;"This makes me furious! Shame on these students who bullied& amp; those who watched the bullying& amp; did nothing. disgusting";bullying;0;0;0;0
4510;13.11.18 15:20;__JuanmiCarbo;1,06E+18;NA;dr welcome to my collection.. rockstargames reddeadredemption readdeadredemption2;rockstargames, reddeadredemption, readdeadredemption;0;0;0;0
8736;10.11.18 21:25;akilaworksongs;1,06E+18;NA;Philly, come out to THIS WED( 11914) at up. and will be in conversation;Philly;0;0;0;0
8387;11.11.18 06:09;Victoraiyang;1,06E+18;NA;Teen apologizes for role in human bridge' bullying video cdnpoli;bullying, cdnpoli;0;0;0;0
7638;11.11.18 23:50;msthurman0561;1,06E+18;NA;Its a setup! The Resistance Blacklivesmatter ltq metro times Please do not let the gavinarmy trick you int;TheResistance, Blacklivesmatter, LGBTQ, Metoo, TimesUP, gavinarmy;0;0;0;0
7052;12.11.18 11:35;MJASpeakers;1,06E+18;NA;Harold` lefthand you d' Williams i- the first left-handed Harlem globetrotters i- shines with kids in NC! Watch via.;kids;0;0;0;0
6561;12.11.18 16:50;ishenarobinson;1,06E+18;jules_su;Equating Black Lives Matter, a movement based on the idea that black people should n't be killed unjustly b;BlackLivesMatter;0;0;0;0
4477;13.11.18 15:34;suzannereisman;1,06E+18;NA;Unsurprising takeaways from the news about the black armed securithank you guard in a uniform killed by a cop while he det;NA;0;0;0;0
5687;13.11.18 00:12;leftophobic;1,06E+18;NA;because Black Lives Matter and Leftists Are Racists;BlackLivesMatter, LeftistsAreRacists;1;3;0;POL
8177;11.11.18 12:47;starlessred1;1,06E+18;NA;to all my black mutual and followers, i will never be able to understand and know how this feels and i will stand with y;NA;0;0;0;0
8721;10.11.18 21:42;maemaesf;1,06E+18;NA;This should probablyably be titled oh p. they fuckers! thenewyorker bluewave Black Lives Matter casio Cortez;thenewyorker, bluewave, BlackLivesMatter, OcasioCortez;0;0;0;0
4956;13.11.18 10:11;EgertonC;1,06E+18;NA;"He was a known Somalian jihad with links to extremist& amp; on the Fed Police watch list. The mental illness card. islam";islam;0;0;0;0
4815;13.11.18 12:37;MaryLSchmidt;1,06E+18;NA;Reviewer says:` A wonderful book to read together with all your family. If you wish to give your child the world,;NA;0;0;0;0
6092;12.11.18 20:32;Jonny_MF_Walker;1,06E+18;NA;These boys in Wisconsin did the nazi salute for their yearbook. I do not care if they are minors. Here are their f;Wisconsin;0;0;0;0
5789;12.11.18 23:09;rjiltonwarner;1,06E+18;JamilSmith;This makes me so angry! I tweeter about it earlier. The sad irony is, he wanted to be a cop. This has g;NA;0;0;0;0
6898;12.11.18 13:19;SJLInsurance;1,06E+18;NA;Well said could n't agree more! bullying zerotolerance;bullying, zerotolerance;0;0;0;0
8565;11.11.18 01:00;HarassNoMore;1,06E+18;NA;"Totally. Both teachers& amp; their students lose big time when schools allow bullying to take hold& amp; fail to address";bullying;0;0;0;0
4830;13.11.18 12:26;TheParentsZone;1,06E+18;NA;Banter turned sour and became bullying. It was relentless Read our latest blow where three pupils from;NA;0;0;0;0
7360;12.11.18 06:28;GreenRmxDramaQn;1,06E+18;NA;Listen up is, a 10 is speaking all I can feel the melanin in my skin while looking at this photo powerful an;NA;1;2;0;APP
4377;13.11.18 16:10;docspadhikari;1,06E+18;NA;"Its antibillying week. We need to have insight into whats going in bullies mind; may be Bullies are reacting because";NA;0;0;0;0
7751;11.11.18 21:25;BalinMarty;1,06E+18;BalinMarty;To you i m say: be careful of think that is other can think or make you do. bullying;bullying;0;0;0;0
7591;12.11.18 00:57;AllThatsNiecyG;1,06E+18;NA;Black Lives Matter if you dont see or understand that shit follow me and FUCK YOU;BlackLivesMatter;1;2;1;CHA RAC
5836;12.11.18 22:42;erkaplan;1,06E+18;NA;Say it with me: Black Lives Matter Black Lives Matter Black Lives Matter Black Lives Matter Black Lives Matter;BlackLivesMatter, BlackLivesMatter, BlackLivesMatter, BlackLivesMatter, BlackLivesMatter;0;0;0;0
7562;12.11.18 01:24;DonTochillo;1,06E+18;NA;Save Kevin Cooper because Black Lives Matter.;SaveKevinCooper, BlackLivesMatter;0;0;0;0
8113;11.11.18 14:20;Stacy_Brookman;1,06E+18;NA;The Best Way for Kids to Write Themselves Into a Better Story- via Bullying Childhood Trauma;Bullying, ChildhoodTrauma;0;0;0;0
4341;13.11.18 16:19;yorkiepuddings;1,06E+18;NA;"Thank you Andrew a top banana friend ssd& amp; work colleague for supporting our Charithank you antibullyingweek2";Charity;0;0;0;0
5150;13.11.18 07:08;BSM_RE;1,06E+18;NA;Bullying does n't stop at school and can often occur in the workplace. After many years of practical experience retired h;Bullying;0;0;0;0
